발표일자,예보지점 X 좌표,예보지점 Y 좌표,자료구분코드,실황 값
2024-05-13,63,90,RN1,0
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,0.1
2024-05-13,60,91,VVV,0
2024-05-13,63,90,REH,66
2024-05-13,60,91,VEC,90
2024-05-13,60,91,UUU,0
2024-05-13,60,91,T1H,13.9
2024-05-13,60,91,RN1,0
2024-05-13,58,83,PTY,0
2024-05-13,58,83,REH,74
2024-05-13,58,83,RN1,0
2024-05-13,58,83,T1H,12.9
2024-05-13,58,83,UUU,-0.1
2024-05-13,58,83,VEC,135
2024-05-13,58,83,VVV,0.2
2024-05-13,58,83,WSD,0.3
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,84
2024-05-13,63,89,REH,66
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,16.4
2024-05-13,63,89,UUU,0.5
2024-05-13,63,89,VEC,231
2024-05-13,63,89,VVV,0.4
2024-05-13,63,89,WSD,0.6
2024-05-13,63,89,PTY,0
2024-05-13,52,85,REH,96
2024-05-13,59,88,PTY,0
2024-05-13,59,88,REH,77
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,14.6
2024-05-13,59,88,UUU,1.4
2024-05-13,59,88,VEC,223
2024-05-13,59,88,VVV,1.5
2024-05-13,59,88,WSD,2.1
2024-05-13,56,87,PTY,0
2024-05-13,56,87,REH,81
2024-05-13,56,87,RN1,0
2024-05-13,56,87,T1H,13.7
2024-05-13,56,87,UUU,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,VVV,0
2024-05-13,52,85,RN1,0
2024-05-13,52,85,T1H,10.6
2024-05-13,52,85,UUU,-1.7
2024-05-13,52,85,VEC,121
2024-05-13,52,85,VVV,1.1
2024-05-13,52,85,WSD,2.1
2024-05-13,52,85,PTY,0
2024-05-13,56,87,WSD,0.1
2024-05-13,56,92,WSD,0.9
2024-05-13,56,92,VVV,0.8
2024-05-13,56,92,VEC,148
2024-05-13,56,92,UUU,-0.4
2024-05-13,56,92,T1H,14.4
2024-05-13,56,92,RN1,0
2024-05-13,56,92,REH,88
2024-05-13,56,92,PTY,0
2024-05-13,58,83,PTY,0
2024-05-13,58,83,REH,70
2024-05-13,58,83,RN1,0
2024-05-13,58,83,T1H,13.2
2024-05-13,58,83,UUU,-0.1
2024-05-13,58,83,VEC,63
2024-05-13,58,83,VVV,0
2024-05-13,58,83,WSD,0.2
2024-05-13,63,89,PTY,0
2024-05-13,63,89,REH,67
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,16.2
2024-05-13,63,89,UUU,1.1
2024-05-13,63,89,VEC,260
2024-05-13,63,89,VVV,0.2
2024-05-13,63,89,WSD,1.1
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,75
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,14.3
2024-05-13,60,91,UUU,0.2
2024-05-13,60,91,VEC,190
2024-05-13,60,91,VVV,1.1
2024-05-13,60,91,WSD,1.1
2024-05-13,63,90,PTY,0
2024-05-13,63,90,REH,67
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,16.2
2024-05-13,63,90,UUU,1.1
2024-05-13,63,90,VEC,260
2024-05-13,63,90,VVV,0.2
2024-05-13,63,90,WSD,1.1
2024-05-13,52,85,PTY,0
2024-05-13,52,85,REH,96
2024-05-13,52,85,RN1,0
2024-05-13,52,85,T1H,10.6
2024-05-13,52,85,UUU,-0.6
2024-05-13,52,85,VEC,120
2024-05-13,52,85,VVV,0.4
2024-05-13,52,85,WSD,0.8
2024-05-13,56,87,WSD,0.1
2024-05-13,56,87,VVV,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,UUU,0
2024-05-13,56,87,T1H,13.8
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,80
2024-05-13,56,87,PTY,0
2024-05-13,59,88,T1H,14.9
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,78
2024-05-13,59,88,PTY,0
2024-05-13,59,88,UUU,1.6
2024-05-13,59,88,VEC,229
2024-05-13,59,88,VVV,1.4
2024-05-13,59,88,WSD,2.1
2024-05-13,63,90,UUU,1
2024-05-13,63,90,T1H,16.6
2024-05-13,63,90,RN1,0
2024-05-13,63,90,REH,65
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,1.7
2024-05-13,60,91,VVV,1.1
2024-05-13,60,91,VEC,230
2024-05-13,60,91,UUU,1.3
2024-05-13,60,91,T1H,14.7
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,74
2024-05-13,60,91,PTY,0
2024-05-13,63,89,WSD,1.1
2024-05-13,63,89,VVV,0.4
2024-05-13,63,89,VEC,248
2024-05-13,63,89,UUU,1
2024-05-13,63,89,T1H,16.6
2024-05-13,63,89,RN1,0
2024-05-13,63,89,REH,65
2024-05-13,63,90,VEC,248
2024-05-13,63,90,VVV,0.4
2024-05-13,63,90,WSD,1.1
2024-05-13,56,92,WSD,0.6
2024-05-13,56,92,VVV,0
2024-05-13,56,92,VEC,279
2024-05-13,56,92,UUU,0.6
2024-05-13,56,92,T1H,14.4
2024-05-13,56,92,RN1,0
2024-05-13,56,92,REH,86
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.2
2024-05-13,58,83,VVV,0
2024-05-13,58,83,VEC,90
2024-05-13,58,83,UUU,-0.1
2024-05-13,58,83,T1H,13.4
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,71
2024-05-13,58,83,PTY,0
2024-05-13,63,89,PTY,0
2024-05-13,52,85,UUU,-0.9
2024-05-13,52,85,VEC,117
2024-05-13,52,85,VVV,0.5
2024-05-13,52,85,WSD,1.1
2024-05-13,52,85,RN1,0
2024-05-13,52,85,REH,95
2024-05-13,52,85,PTY,0
2024-05-13,52,85,T1H,10.8
2024-05-13,56,87,UUU,0
2024-05-13,56,87,T1H,13.7
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,81
2024-05-13,56,87,PTY,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,VVV,0
2024-05-13,56,87,WSD,0.1
2024-05-13,59,88,PTY,0
2024-05-13,59,88,REH,80
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,14.8
2024-05-13,59,88,UUU,0.9
2024-05-13,59,88,VEC,201
2024-05-13,59,88,VVV,2.4
2024-05-13,59,88,WSD,2.6
2024-05-13,58,83,VEC,166
2024-05-13,58,83,UUU,-0.1
2024-05-13,58,83,T1H,13.7
2024-05-13,58,83,RN1,0
2024-05-13,58,83,VVV,0.8
2024-05-13,58,83,WSD,0.8
2024-05-13,56,92,PTY,0
2024-05-13,56,92,REH,84
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,14.6
2024-05-13,56,92,UUU,0.4
2024-05-13,56,92,VEC,330
2024-05-13,56,92,VVV,-0.6
2024-05-13,56,92,WSD,0.8
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,0.5
2024-05-13,63,90,VVV,0
2024-05-13,63,90,VEC,270
2024-05-13,58,83,REH,68
2024-05-13,63,89,REH,65
2024-05-13,63,89,PTY,0
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,16.5
2024-05-13,63,89,UUU,0.5
2024-05-13,63,89,VEC,270
2024-05-13,63,89,VVV,0
2024-05-13,63,89,WSD,0.5
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,74
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,14.6
2024-05-13,60,91,UUU,1.3
2024-05-13,60,91,VEC,230
2024-05-13,60,91,VVV,1.1
2024-05-13,60,91,WSD,1.7
2024-05-13,63,90,PTY,0
2024-05-13,63,90,REH,65
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,16.5
2024-05-13,63,90,UUU,0.5
2024-05-13,56,87,VVV,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,UUU,0
2024-05-13,56,87,T1H,14.2
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,82
2024-05-13,56,87,PTY,0
2024-05-13,59,88,PTY,0
2024-05-13,59,88,WSD,2.4
2024-05-13,59,88,REH,82
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,14.9
2024-05-13,59,88,UUU,0.9
2024-05-13,59,88,VEC,202
2024-05-13,59,88,VVV,2.2
2024-05-13,56,87,WSD,0.1
2024-05-13,52,85,PTY,0
2024-05-13,52,85,REH,97
2024-05-13,52,85,T1H,10.6
2024-05-13,52,85,UUU,-1.8
2024-05-13,52,85,VEC,115
2024-05-13,52,85,VVV,0.9
2024-05-13,52,85,WSD,2.1
2024-05-13,52,85,RN1,0
2024-05-13,60,91,UUU,1
2024-05-13,60,91,VEC,216
2024-05-13,63,90,VVV,0.7
2024-05-13,63,90,VEC,225
2024-05-13,63,90,UUU,0.7
2024-05-13,63,90,T1H,16.9
2024-05-13,63,90,RN1,0
2024-05-13,63,90,REH,64
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,1.7
2024-05-13,60,91,T1H,15.4
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,65
2024-05-13,60,91,PTY,0
2024-05-13,63,89,WSD,1
2024-05-13,60,91,VVV,1.4
2024-05-13,63,89,VVV,0.7
2024-05-13,63,89,VEC,225
2024-05-13,63,89,UUU,0.7
2024-05-13,63,89,T1H,16.9
2024-05-13,63,89,RN1,0
2024-05-13,63,89,REH,64
2024-05-13,63,89,PTY,0
2024-05-13,63,90,WSD,1
2024-05-13,58,83,PTY,0
2024-05-13,56,92,WSD,0.8
2024-05-13,56,92,VVV,-0.2
2024-05-13,56,92,VEC,293
2024-05-13,56,92,UUU,0.7
2024-05-13,56,92,T1H,14.8
2024-05-13,56,92,RN1,0
2024-05-13,56,92,REH,81
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.4
2024-05-13,58,83,VVV,0
2024-05-13,58,83,VEC,90
2024-05-13,58,83,UUU,-0.3
2024-05-13,58,83,T1H,13.9
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,69
2024-05-13,56,87,VEC,225
2024-05-13,56,87,VVV,0.1
2024-05-13,56,87,WSD,0.1
2024-05-13,52,85,PTY,0
2024-05-13,52,85,REH,97
2024-05-13,52,85,RN1,0
2024-05-13,52,85,T1H,10.8
2024-05-13,52,85,UUU,-1.3
2024-05-13,52,85,VEC,113
2024-05-13,52,85,VVV,0.6
2024-05-13,52,85,WSD,1.5
2024-05-13,56,87,T1H,14.5
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,82
2024-05-13,56,87,PTY,0
2024-05-13,56,87,UUU,0.1
2024-05-13,56,92,VEC,252
2024-05-13,56,92,VVV,0.3
2024-05-13,59,88,PTY,0
2024-05-13,56,92,WSD,0.9
2024-05-13,58,83,VEC,45
2024-05-13,58,83,VVV,-0.2
2024-05-13,58,83,WSD,0.4
2024-05-13,56,92,PTY,0
2024-05-13,56,92,REH,79
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,15.3
2024-05-13,56,92,UUU,0.9
2024-05-13,59,88,REH,83
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,15
2024-05-13,59,88,UUU,0.5
2024-05-13,59,88,VEC,192
2024-05-13,59,88,VVV,2.3
2024-05-13,59,88,WSD,2.4
2024-05-13,58,83,UUU,-0.2
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,2.4
2024-05-13,60,91,VVV,2.2
2024-05-13,60,91,VEC,204
2024-05-13,60,91,UUU,1
2024-05-13,60,91,T1H,15.7
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,64
2024-05-13,60,91,PTY,0
2024-05-13,63,89,WSD,1.7
2024-05-13,63,89,VVV,1.4
2024-05-13,63,89,VEC,216
2024-05-13,63,89,UUU,1
2024-05-13,63,89,T1H,17.1
2024-05-13,63,89,RN1,0
2024-05-13,63,89,REH,63
2024-05-13,63,90,REH,63
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,17.1
2024-05-13,58,83,T1H,14.1
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,68
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,1.7
2024-05-13,63,90,VVV,1.4
2024-05-13,63,90,VEC,216
2024-05-13,63,90,UUU,1
2024-05-13,63,89,PTY,0
2024-05-13,52,85,WSD,0.7
2024-05-13,56,87,PTY,0
2024-05-13,52,85,REH,96
2024-05-13,52,85,RN1,0
2024-05-13,52,85,T1H,11.1
2024-05-13,52,85,UUU,-0.5
2024-05-13,52,85,VEC,124
2024-05-13,52,85,VVV,0.4
2024-05-13,52,85,PTY,0
2024-05-13,56,87,REH,79
2024-05-13,56,87,RN1,0
2024-05-13,56,87,T1H,14.5
2024-05-13,56,87,UUU,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,VVV,0
2024-05-13,56,87,WSD,0.1
2024-05-13,56,92,VVV,0.7
2024-05-13,56,92,WSD,0.7
2024-05-13,59,88,PTY,0
2024-05-13,59,88,REH,83
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,15
2024-05-13,59,88,UUU,1
2024-05-13,59,88,VEC,212
2024-05-13,59,88,VVV,1.6
2024-05-13,59,88,WSD,1.9
2024-05-13,63,90,T1H,17
2024-05-13,63,90,RN1,0
2024-05-13,63,90,REH,65
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,2.9
2024-05-13,60,91,VVV,2.8
2024-05-13,60,91,VEC,196
2024-05-13,60,91,UUU,0.8
2024-05-13,60,91,T1H,15.9
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,62
2024-05-13,60,91,PTY,0
2024-05-13,63,89,WSD,2
2024-05-13,63,89,VVV,1.8
2024-05-13,63,89,VEC,207
2024-05-13,63,89,UUU,0.9
2024-05-13,63,89,PTY,0
2024-05-13,63,89,REH,65
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,17
2024-05-13,63,90,UUU,0.9
2024-05-13,63,90,VEC,207
2024-05-13,56,92,VEC,164
2024-05-13,56,92,UUU,-0.1
2024-05-13,56,92,T1H,15.5
2024-05-13,56,92,RN1,0
2024-05-13,56,92,REH,77
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.1
2024-05-13,58,83,VVV,0.1
2024-05-13,58,83,VEC,225
2024-05-13,58,83,UUU,0.1
2024-05-13,58,83,T1H,14.4
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,65
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,2
2024-05-13,63,90,VVV,1.8
2024-05-13,52,85,UUU,0.1
2024-05-13,52,85,VEC,342
2024-05-13,52,85,VVV,-0.2
2024-05-13,52,85,WSD,0.3
2024-05-13,52,85,RN1,0
2024-05-13,52,85,REH,94
2024-05-13,52,85,PTY,0
2024-05-13,52,85,T1H,11.5
2024-05-13,56,87,UUU,0.1
2024-05-13,56,87,T1H,14.7
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,77
2024-05-13,56,87,PTY,0
2024-05-13,56,87,VEC,270
2024-05-13,56,87,VVV,0
2024-05-13,56,87,WSD,0.1
2024-05-13,59,88,WSD,1.5
2024-05-13,59,88,VVV,0.6
2024-05-13,59,88,VEC,247
2024-05-13,59,88,UUU,1.4
2024-05-13,59,88,T1H,14.8
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,82
2024-05-13,59,88,PTY,0
2024-05-13,56,92,PTY,0
2024-05-13,56,92,REH,75
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,15.9
2024-05-13,56,92,UUU,2.3
2024-05-13,56,92,VEC,263
2024-05-13,56,92,VVV,0.3
2024-05-13,56,92,WSD,2.3
2024-05-13,60,91,WSD,2.2
2024-05-13,60,91,VVV,2
2024-05-13,60,91,VEC,207
2024-05-13,60,91,UUU,0.8
2024-05-13,63,90,PTY,0
2024-05-13,63,90,REH,61
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,17.5
2024-05-13,63,90,UUU,1.7
2024-05-13,63,90,VEC,229
2024-05-13,63,90,VVV,1.5
2024-05-13,63,90,WSD,2.3
2024-05-13,58,83,PTY,0
2024-05-13,58,83,REH,65
2024-05-13,58,83,RN1,0
2024-05-13,58,83,T1H,14.6
2024-05-13,58,83,UUU,0
2024-05-13,58,83,VEC,0
2024-05-13,58,83,VVV,0
2024-05-13,58,83,WSD,0.1
2024-05-13,63,89,PTY,0
2024-05-13,63,89,REH,61
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,17.5
2024-05-13,63,89,UUU,1.7
2024-05-13,63,89,VEC,229
2024-05-13,63,89,VVV,1.5
2024-05-13,63,89,WSD,2.3
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,55
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,16.3
2024-05-13,56,87,T1H,14.7
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,77
2024-05-13,56,87,PTY,0
2024-05-13,56,87,UUU,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,VVV,0
2024-05-13,56,87,WSD,0.1
2024-05-13,52,85,PTY,0
2024-05-13,52,85,REH,95
2024-05-13,52,85,RN1,0
2024-05-13,52,85,T1H,11.7
2024-05-13,52,85,UUU,0.4
2024-05-13,52,85,VEC,256
2024-05-13,52,85,VVV,0.1
2024-05-13,52,85,WSD,0.4
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.1
2024-05-13,58,83,VVV,0.1
2024-05-13,58,83,VEC,180
2024-05-13,58,83,UUU,0
2024-05-13,58,83,T1H,15
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,64
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,1.4
2024-05-13,63,90,VVV,0.9
2024-05-13,63,90,VEC,231
2024-05-13,63,90,REH,63
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,17.3
2024-05-13,63,90,UUU,1.1
2024-05-13,56,92,REH,75
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,15.9
2024-05-13,60,91,VEC,200
2024-05-13,60,91,VVV,2.2
2024-05-13,60,91,WSD,2.3
2024-05-13,63,90,PTY,0
2024-05-13,59,88,WSD,1.7
2024-05-13,59,88,VVV,0.8
2024-05-13,59,88,VEC,242
2024-05-13,59,88,UUU,1.5
2024-05-13,59,88,T1H,15
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,81
2024-05-13,59,88,PTY,0
2024-05-13,56,92,WSD,1.5
2024-05-13,56,92,VVV,1.4
2024-05-13,56,92,VEC,203
2024-05-13,56,92,UUU,0.6
2024-05-13,60,91,PTY,0
2024-05-13,63,89,VEC,231
2024-05-13,63,89,VVV,0.9
2024-05-13,63,89,WSD,1.4
2024-05-13,60,91,UUU,0.8
2024-05-13,60,91,T1H,16.5
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,55
2024-05-13,63,89,REH,63
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,17.3
2024-05-13,63,89,UUU,1.1
2024-05-13,63,89,PTY,0
2024-05-13,56,92,REH,74
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,16.1
2024-05-13,56,92,UUU,1.4
2024-05-13,56,92,VEC,240
2024-05-13,56,92,VVV,0.8
2024-05-13,56,92,WSD,1.6
2024-05-13,59,88,PTY,0
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.5
2024-05-13,58,83,REH,63
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,2.1
2024-05-13,63,90,VVV,1.4
2024-05-13,63,90,VEC,229
2024-05-13,63,90,UUU,1.6
2024-05-13,63,90,T1H,17.7
2024-05-13,63,90,RN1,0
2024-05-13,63,90,REH,61
2024-05-13,63,90,PTY,0
2024-05-13,58,83,RN1,0
2024-05-13,60,91,WSD,1.9
2024-05-13,60,91,VVV,1.7
2024-05-13,60,91,VEC,208
2024-05-13,60,91,UUU,0.9
2024-05-13,60,91,T1H,16.6
2024-05-13,60,91,RN1,0
2024-05-13,60,91,REH,60
2024-05-13,60,91,PTY,0
2024-05-13,59,88,REH,81
2024-05-13,59,88,RN1,0
2024-05-13,59,88,T1H,15.1
2024-05-13,58,83,T1H,15.3
2024-05-13,58,83,UUU,0
2024-05-13,58,83,VEC,11
2024-05-13,58,83,VVV,-0.4
2024-05-13,52,85,WSD,0.5
2024-05-13,52,85,VVV,0.2
2024-05-13,52,85,VEC,248
2024-05-13,52,85,UUU,0.5
2024-05-13,52,85,T1H,12
2024-05-13,52,85,RN1,0
2024-05-13,52,85,REH,94
2024-05-13,52,85,PTY,0
2024-05-13,56,87,WSD,0.1
2024-05-13,56,87,VVV,0
2024-05-13,56,87,VEC,0
2024-05-13,56,87,UUU,0
2024-05-13,56,87,T1H,14.7
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,78
2024-05-13,56,87,PTY,0
2024-05-13,59,88,UUU,1.9
2024-05-13,59,88,VEC,255
2024-05-13,59,88,VVV,0.5
2024-05-13,59,88,WSD,2
2024-05-13,63,89,UUU,1.6
2024-05-13,63,89,T1H,17.7
2024-05-13,63,89,RN1,0
2024-05-13,63,89,REH,61
2024-05-13,63,89,PTY,0
2024-05-13,63,89,VEC,229
2024-05-13,63,89,VVV,1.4
2024-05-13,63,89,WSD,2.1
2024-05-13,52,85,WSD,0.1
2024-05-13,52,85,VVV,0
2024-05-13,52,85,VEC,270
2024-05-13,52,85,UUU,0.1
2024-05-13,52,85,T1H,12.3
2024-05-13,52,85,RN1,0
2024-05-13,52,85,REH,94
2024-05-13,52,85,PTY,0
2024-05-13,56,87,PTY,0
2024-05-13,56,87,REH,74
2024-05-13,56,87,RN1,0
2024-05-13,56,87,T1H,15.4
2024-05-13,56,87,UUU,0.1
2024-05-13,56,87,VEC,270
2024-05-13,56,87,VVV,0
2024-05-13,56,87,WSD,0.1
2024-05-13,56,92,PTY,0
2024-05-13,58,83,WSD,0.1
2024-05-13,58,83,VVV,0
2024-05-13,58,83,VEC,270
2024-05-13,58,83,UUU,0.1
2024-05-13,58,83,T1H,15.9
2024-05-13,58,83,RN1,0
2024-05-13,58,83,REH,58
2024-05-13,58,83,PTY,0
2024-05-13,63,90,WSD,1.6
2024-05-13,63,90,VVV,1.2
2024-05-13,63,90,VEC,223
2024-05-13,63,90,UUU,1.1
2024-05-13,63,90,PTY,0
2024-05-13,63,90,REH,59
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,17.9
2024-05-13,56,92,REH,74
2024-05-13,56,92,RN1,0
2024-05-13,59,88,WSD,2.7
2024-05-13,59,88,VVV,0.1
2024-05-13,59,88,VEC,268
2024-05-13,59,88,UUU,2.7
2024-05-13,59,88,T1H,15.3
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,79
2024-05-13,59,88,PTY,0
2024-05-13,56,92,WSD,2
2024-05-13,56,92,VVV,0
2024-05-13,56,92,VEC,273
2024-05-13,56,92,UUU,2
2024-05-13,56,92,T1H,16.1
2024-05-13,63,89,PTY,0
2024-05-13,63,89,REH,59
2024-05-13,63,89,RN1,0
2024-05-13,63,89,T1H,17.9
2024-05-13,63,89,UUU,1.1
2024-05-13,63,89,VEC,223
2024-05-13,63,89,VVV,1.2
2024-05-13,63,89,WSD,1.6
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,59
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,16.8
2024-05-13,60,91,UUU,1.3
2024-05-13,60,91,VEC,214
2024-05-13,60,91,VVV,1.9
2024-05-13,60,91,WSD,2.3
2024-05-13,56,87,VVV,-0.1
2024-05-13,59,88,VEC,270
2024-05-13,59,88,VVV,0
2024-05-13,59,88,WSD,2.7
2024-05-13,56,87,VEC,288
2024-05-13,56,87,UUU,0.6
2024-05-13,56,87,T1H,15.6
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,72
2024-05-13,56,87,PTY,0
2024-05-13,56,87,WSD,0.6
2024-05-13,52,85,PTY,0
2024-05-13,52,85,REH,92
2024-05-13,59,88,UUU,2.7
2024-05-13,59,88,T1H,15.6
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,76
2024-05-13,52,85,WSD,0.3
2024-05-13,52,85,VVV,0.1
2024-05-13,52,85,VEC,108
2024-05-13,52,85,UUU,-0.2
2024-05-13,52,85,T1H,12
2024-05-13,52,85,RN1,0
2024-05-13,58,83,PTY,0
2024-05-13,58,83,REH,57
2024-05-13,58,83,RN1,0
2024-05-13,58,83,T1H,16.2
2024-05-13,58,83,UUU,0
2024-05-13,58,83,VEC,180
2024-05-13,58,83,VVV,0.1
2024-05-13,58,83,WSD,0.1
2024-05-13,56,92,PTY,0
2024-05-13,56,92,REH,73
2024-05-13,56,92,RN1,0
2024-05-13,56,92,T1H,16.3
2024-05-13,56,92,UUU,2.2
2024-05-13,56,92,VEC,278
2024-05-13,56,92,VVV,-0.2
2024-05-13,56,92,WSD,2.2
2024-05-13,59,88,PTY,0
2024-05-13,60,91,REH,56
2024-05-13,60,91,PTY,0
2024-05-13,63,89,WSD,1.7
2024-05-13,63,89,VVV,1.1
2024-05-13,63,89,VEC,230
2024-05-13,63,89,UUU,1.3
2024-05-13,63,89,T1H,18.4
2024-05-13,63,89,RN1,0
2024-05-13,63,89,REH,55
2024-05-13,63,89,PTY,0
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,16.9
2024-05-13,60,91,UUU,0.9
2024-05-13,63,90,WSD,1.7
2024-05-13,63,90,VVV,1.1
2024-05-13,63,90,VEC,230
2024-05-13,63,90,UUU,1.3
2024-05-13,63,90,T1H,18.4
2024-05-13,63,90,RN1,0
2024-05-13,63,90,REH,55
2024-05-13,63,90,PTY,0
2024-05-13,60,91,WSD,2.7
2024-05-13,60,91,VVV,2.5
2024-05-13,60,91,VEC,200
2024-05-13,59,88,VVV,0.3
2024-05-13,59,88,VEC,262
2024-05-13,59,88,UUU,2.2
2024-05-13,59,88,T1H,16
2024-05-13,59,88,RN1,0
2024-05-13,59,88,REH,75
2024-05-13,59,88,PTY,0
2024-05-13,56,92,WSD,2.6
2024-05-13,56,92,VEC,306
2024-05-13,56,92,UUU,2.1
2024-05-13,56,92,T1H,16.3
2024-05-13,56,92,RN1,0
2024-05-13,56,92,REH,72
2024-05-13,56,92,PTY,0
2024-05-13,59,88,WSD,2.2
2024-05-13,56,87,PTY,0
2024-05-13,52,85,WSD,0.1
2024-05-13,52,85,VVV,0
2024-05-13,52,85,VEC,360
2024-05-13,52,85,UUU,0
2024-05-13,52,85,T1H,12.3
2024-05-13,52,85,RN1,0
2024-05-13,52,85,REH,91
2024-05-13,52,85,PTY,0
2024-05-13,56,87,WSD,0.8
2024-05-13,56,87,VVV,-0.4
2024-05-13,56,87,VEC,310
2024-05-13,56,87,UUU,0.6
2024-05-13,56,87,T1H,15.9
2024-05-13,56,87,RN1,0
2024-05-13,56,87,REH,70
2024-05-13,56,92,VVV,-1.4
2024-05-13,60,91,VVV,1.9
2024-05-13,63,89,WSD,1.7
2024-05-13,60,91,PTY,0
2024-05-13,60,91,REH,58
2024-05-13,60,91,RN1,0
2024-05-13,60,91,T1H,16.9
2024-05-13,60,91,UUU,0.9
2024-05-13,60,91,VEC,205
2024-05-13,63,89,VEC,234
2024-05-13,60,91,WSD,2.1
2024-05-13,63,90,PTY,0
2024-05-13,63,90,REH,53
2024-05-13,63,90,RN1,0
2024-05-13,63,90,T1H,18.5
2024-05-13,63,90,UUU,1.4
2024-05-13,63,90,VEC,234
2024-05-13,63,90,VVV,1
2024-05-13,63,90,WSD,1.7
2024-05-13,58,83,PTY,0
2024-05-13,58,83,REH,58
2024-05-13,58,83,RN1,0
2024-05-13,58,83,T1H,16.3
2024-05-13,58,83,UUU,0.1
